player_id,game_id,game_date,team_id,opponent_id,season,is_home,pts_avg_L5,pts_avg_L10,pts_std_L5,pts_std_L10,pts_avg_season,reb_avg_L5,reb_avg_L10,reb_std_L5,reb_std_L10,reb_avg_season,ast_avg_L5,ast_avg_L10,ast_std_L5,ast_std_L10,ast_avg_season,fg3m_avg_L5,fg3m_avg_L10,fg3m_std_L5,fg3m_std_L10,fg3m_avg_season,min_avg_L5,min_avg_L10,min_avg_season,pts_avg_home,pts_avg_away,reb_avg_home,reb_avg_away,ast_avg_home,ast_avg_away,opp_pts_allowed_avg,opp_reb_allowed_avg,opp_ast_allowed_avg,opp_fg3m_allowed_avg,days_rest,is_back_to_back,is_home,games_played_season,injury_severity,pace_L5
1642348,0022500041,2025-11-14,1610612755,1610612765,2025-26,0,7.4,5.9,8.532291603080617,6.297265720577105,9.415094339622641,2.4,1.5,1.51657508881031,1.4337208778404393,3.056603773584906,1.4,0.8,0.8944271909999159,0.9189365834726823,1.4528301886792452,1.6,1.4,2.073644135332772,1.577621275493231,1.5471698113207548,14.567999999999998,12.997,24.027735849056604,4.75,3.25,2.0,0.75,0.75,0.5,112.8,43.1,22.3,13.0,2.0,0,0,9,0,64.72200000000001
1642348,0022500243,2025-11-17,1610612755,1610612746,2025-26,1,9.6,6.7,8.203657720797475,6.667499947923171,9.481481481481481,1.8,1.5,1.3038404810405297,1.4337208778404393,3.0185185185185186,1.4,0.9,0.8944271909999159,0.8755950357709139,1.4444444444444444,2.2,1.6,1.9235384061671343,1.6465452046971292,1.5740740740740742,15.562000000000001,13.605,23.904074074074074,8.2,3.25,2.2,0.75,1.2,0.5,118.0,43.0,26.6,15.2,2.0,0,1,10,0,84.088
1642348,0022500258,2025-11-19,1610612755,1610612761,2025-26,1,9.2,6.7,8.700574693662483,6.667499947923171,9.309090909090909,2.8,2.0,1.4832396974191326,1.6996731711975959,3.0545454545454547,2.0,1.3,1.4142135623730951,1.251665557034573,1.490909090909091,2.2,1.6,1.9235384061671343,1.6465452046971292,1.5454545454545454,17.128,15.398000000000001,23.797272727272727,6.833333333333333,3.25,2.6666666666666665,0.75,1.6666666666666667,0.5,111.2,44.6,25.1,11.7,1.0,0,1,11,0,81.28
1642348,0022500266,2025-11-20,1610612755,1610612749,2025-26,0,9.2,6.6,8.700574693662483,6.636598861197231,9.285714285714286,2.6,2.1,1.51657508881031,1.6633299933166208,3.0357142857142856,2.2,1.5,1.3038404810405297,1.1785113019775797,1.5,1.8,1.3,2.16794833886788,1.636391694484477,1.5178571428571428,18.362000000000002,16.404999999999998,23.775000000000002,6.833333333333333,5.2,2.6666666666666665,0.8,1.6666666666666667,0.6,120.6,46.1,27.6,12.1,0.0,1,0,12,0,77.576
1642348,0022500275,2025-11-23,1610612755,1610612748,2025-26,1,10.0,6.8,8.154753215150047,6.613118276073192,9.24561403508772,3.0,2.4,1.5811388300841898,1.712697677155351,3.0526315789473686,2.6,1.7,1.140175425099138,1.251665557034573,1.5263157894736843,1.8,1.3,2.16794833886788,1.636391694484477,1.5087719298245614,23.19,17.634,23.90824561403509,7.0,5.2,2.5714285714285716,0.8,1.7142857142857142,0.6,120.4,52.8,27.2,14.2,2.0,0,1,13,0,97.164
1642348,0022500058,2025-11-25,1610612755,1610612753,2025-26,1,7.0,7.2,4.636809247747854,6.477310827461926,9.206896551724139,3.2,2.8,1.6431676725154984,1.5491933384829673,3.0689655172413794,2.6,2.0,1.140175425099138,1.154700538379252,1.5517241379310345,1.0,1.3,1.2247448713915887,1.636391694484477,1.5,24.360000000000003,19.464,24.056379310344827,7.0,5.2,2.75,0.8,1.875,0.6,112.8,40.6,23.5,12.3,1.0,0,1,14,0,100.398
1642348,0022500070,2025-11-28,1610612755,1610612751,2025-26,0,7.0,8.3,4.636809247747854,6.429964575675701,9.271186440677965,3.2,2.5,1.6431676725154984,1.5811388300841902,3.0338983050847457,2.6,2.0,1.140175425099138,1.154700538379252,1.5423728813559323,0.6,1.4,0.5477225575051653,1.577621275493231,1.4915254237288136,25.32,20.441,24.024067796610172,7.0,5.5,2.75,1.3333333333333333,1.875,1.0,114.2,44.5,27.2,12.9,2.0,0,0,15,0,103.352
1642348,0022500304,2025-11-30,1610612755,1610612737,2025-26,1,7.8,8.5,3.271085446759227,6.240548408949681,9.183333333333334,2.2,2.5,1.7888543819998317,1.5811388300841902,2.9833333333333334,2.0,2.0,1.0,1.154700538379252,1.5333333333333334,0.8,1.5,0.447213595499957,1.509230856356236,1.4833333333333334,24.944,21.036,23.892833333333332,7.666666666666667,5.5,2.5555555555555554,1.3333333333333333,1.7777777777777777,1.0,116.4,43.0,27.1,14.0,1.0,0,1,16,0,103.80199999999999
1642348,0022500318,2025-12-02,1610612755,1610612764,2025-26,1,6.2,7.7,4.76445169982864,6.799509786251747,9.032786885245901,2.2,2.4,1.7888543819998317,1.5776212754932317,2.9672131147540983,1.8,2.0,1.0954451150103321,1.154700538379252,1.5245901639344261,0.8,1.3,0.4472135954999579,1.5670212364724212,1.459016393442623,22.444,20.403,23.66590163934426,6.9,5.5,2.5,1.3333333333333333,1.7,1.0,125.1,49.2,29.6,14.1,1.0,0,1,17,0,103.96
1642348,0022500333,2025-12-04,1610612755,1610612744,2025-26,1,6.6,8.3,4.929503017546497,6.600505031182585,9.03225806451613,1.6,2.3,1.51657508881031,1.6363916944844776,2.935483870967742,1.8,2.2,1.0954451150103321,1.1352924243950937,1.5483870967741935,1.2,1.5,1.0954451150103321,1.6499158227686108,1.4838709677419355,22.759999999999998,22.975,23.815645161290323,7.090909090909091,5.5,2.3636363636363638,1.3333333333333333,1.8181818181818181,1.0,113.3,47.9,26.5,11.7,1.0,0,1,18,0,105.494
1642348,0022500348,2025-12-05,1610612755,1610612749,2025-26,0,6.8,6.9,4.969909455915673,4.53259797957467,9.015873015873016,1.4,2.3,1.140175425099138,1.6363916944844776,2.9365079365079363,1.4,2.0,0.8944271909999159,1.154700538379252,1.5396825396825398,1.4,1.2,1.140175425099138,1.1352924243950935,1.492063492063492,20.619999999999997,22.490000000000002,23.783650793650793,7.090909090909091,5.285714285714286,2.3636363636363638,1.1428571428571428,1.8181818181818181,1.0,116.5,43.1,26.7,14.7,0.0,1,0,19,0,105.0925
1642348,0022500362,2025-12-07,1610612755,1610612747,2025-26,1,,,,,,,,,,,,,,,,,,,,,,,,7.090909090909091,5.285714285714286,2.3636363636363638,1.1428571428571428,1.8181818181818181,1.0,116.0,37.9,28.4,14.9,1.0,0,1,0,0,105.82
1642348,0022501211,2025-12-12,1610612755,1610612754,2025-26,1,4.2,5.6,4.26614580154031,4.452215428550392,8.875,1.2,2.2,1.3038404810405297,1.7511900715418272,2.890625,1.2,1.9,1.0954451150103321,1.2866839377079191,1.515625,1.2,0.9,1.3038404810405297,0.9944289260117535,1.46875,16.355999999999998,20.838,23.425,7.166666666666667,5.285714285714286,2.4166666666666665,1.1428571428571428,1.75,1.0,112.4,46.3,23.9,11.2,4.0,0,1,20,0,81.30250000000001
1642348,0022501217,2025-12-14,1610612755,1610612737,2025-26,0,3.4,5.6,4.669047011971503,4.452215428550392,8.738461538461538,1.6,1.9,1.140175425099138,1.449137674618945,2.876923076923077,1.6,1.8,1.3416407864998738,1.135292424395094,1.5384615384615385,1.0,0.9,1.4142135623730951,0.9944289260117535,1.4461538461538461,16.85,20.897,23.35107692307692,7.166666666666667,4.625,2.4166666666666665,1.0,1.75,0.875,120.3,44.3,27.0,12.8,1.0,0,0,21,0,79.525
1642348,0022500382,2025-12-19,1610612755,1610612752,2025-26,0,3.4,4.8,4.669047011971503,4.685675570881481,8.606060606060606,1.6,1.9,1.140175425099138,1.449137674618945,2.8636363636363638,1.6,1.7,1.3416407864998738,1.1595018087284061,1.5303030303030303,1.0,0.9,1.4142135623730951,0.9944289260117535,1.4242424242424243,16.61,19.527,23.131363636363638,7.166666666666667,4.111111111111111,2.4166666666666665,1.1111111111111112,1.75,0.8888888888888888,105.7,41.0,21.8,13.1,4.0,0,0,22,0,78.88499999999999
1642348,0022500387,2025-12-20,1610612755,1610612742,2025-26,1,3.2,4.9,4.381780460041331,4.748099034818501,8.597014925373134,1.6,1.6,1.140175425099138,1.2649110640673533,2.8358208955223883,1.0,1.4,1.224744871391589,1.1737877907772678,1.507462686567164,0.8,1.0,1.0954451150103321,1.05409255338946,1.4328358208955223,12.75,17.755000000000003,22.989850746268655,6.615384615384615,4.111111111111111,2.3846153846153846,1.1111111111111112,1.8461538461538463,0.8888888888888888,118.0,45.3,27.7,11.1,0.0,1,1,23,0,82.8
1642348,0022500410,2025-12-23,1610612755,1610612751,2025-26,1,1.6,4.2,3.577708763999666,4.917090377222866,8.470588235294118,1.0,1.2,1.0,1.0327955589886473,2.7941176470588234,1.2,1.3,1.3038404810405297,1.0593499054713809,1.5147058823529411,0.4,0.9,0.8944271909999159,1.100504934614612,1.411764705882353,11.096,15.857999999999999,22.850735294117644,6.142857142857143,4.111111111111111,2.2142857142857144,1.1111111111111112,1.8571428571428572,0.8888888888888888,104.9,41.0,26.5,10.6,2.0,0,1,24,0,80.824
1642348,0022500427,2025-12-26,1610612755,1610612741,2025-26,0,2.4,3.3,3.577708763999666,3.8311588035185524,8.405797101449275,1.4,1.3,0.8944271909999159,1.0593499054713826,2.782608695652174,1.2,1.2,1.3038404810405297,1.1352924243950941,1.4927536231884058,0.4,0.8,0.8944271909999159,1.1352924243950937,1.391304347826087,15.014,15.684999999999999,22.81550724637681,6.142857142857143,4.5,2.2142857142857144,1.1,1.8571428571428572,0.8,123.0,41.8,29.1,15.5,2.0,0,0,25,0,100.566
1642348,0022500442,2025-12-28,1610612755,1610612760,2025-26,0,2.4,2.9,3.577708763999666,3.9567101935263698,8.285714285714286,1.0,1.3,1.0,1.0593499054713826,2.742857142857143,0.8,1.2,0.8366600265340756,1.1352924243950941,1.4857142857142858,0.4,0.7,0.8944271909999159,1.1595018087284061,1.3714285714285714,12.144,14.497,22.550571428571427,6.142857142857143,4.090909090909091,2.2142857142857144,1.0,1.8571428571428572,0.8181818181818182,109.1,43.6,25.4,14.0,1.0,0,0,26,0,102.34599999999999
1642348,0022500458,2025-12-30,1610612755,1610612763,2025-26,0,4.8,4.1,5.215361924162121,4.724639903973863,8.338028169014084,1.6,1.6,2.073644135332772,1.5776212754932324,2.7746478873239435,0.8,1.2,0.8366600265340756,1.1352924243950941,1.4788732394366197,1.2,1.1,1.7888543819998317,1.523883926754995,1.408450704225352,14.34,15.475,22.51225352112676,6.142857142857143,4.75,2.2142857142857144,1.3333333333333333,1.8571428571428572,0.8333333333333334,113.4,46.8,25.3,14.2,1.0,0,0,27,0,102.30799999999999
1642348,0022500473,2026-01-01,1610612755,1610612742,2025-26,0,,,,,,,,,,,,,,,,,,,,,,,,6.142857142857143,4.75,2.2142857142857144,1.3333333333333333,1.8571428571428572,0.8333333333333334,120.8,46.8,29.3,13.3,1.0,0,0,0,0,106.83999999999999
1642348,0022500487,2026-01-03,1610612755,1610612752,2025-26,0,,,,,,,,,,,,,,,,,,,,,,,,6.142857142857143,4.75,2.2142857142857144,1.3333333333333333,1.8571428571428572,0.8333333333333334,118.9,44.1,26.8,14.3,1.0,0,0,0,0,85.914
1642348,0022500507,2026-01-05,1610612755,1610612743,2025-26,1,,,,,,,,,,,,,,,,,,,,,,,,6.142857142857143,4.75,2.2142857142857144,1.3333333333333333,1.8571428571428572,0.8333333333333334,122.8,45.3,30.9,14.1,1.0,0,1,0,0,66.172
1642348,0022500518,2026-01-07,1610612755,1610612764,2025-26,1,3.2,3.2,5.215361924162121,4.541169697580366,8.222222222222221,1.4,1.5,2.1908902300206643,1.6499158227686124,2.736111111111111,0.8,0.9,0.8366600265340756,0.9944289260117541,1.4583333333333333,0.8,0.8,1.7888543819998317,1.3984117975602024,1.3888888888888888,12.324,12.537,22.249166666666667,6.0,4.75,2.2,1.3333333333333333,1.7333333333333334,0.8333333333333334,118.1,46.7,27.1,13.2,1.0,0,1,28,0,44.79600000000001
1642348,0022500550,2026-01-11,1610612755,1610612761,2025-26,0,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.75,2.2,1.3333333333333333,1.7333333333333334,0.8333333333333334,110.2,44.7,24.7,12.9,3.0,0,0,0,0,46.686
1642348,0022500560,2026-01-12,1610612755,1610612761,2025-26,0,3.4,2.5,5.07937003968012,4.249182927993979,8.123287671232877,1.4,1.2,2.1908902300206643,1.6193277068654846,2.6986301369863015,0.4,0.8,0.5477225575051661,1.0327955589886455,1.4383561643835616,0.8,0.6,1.7888543819998317,1.3498971154211064,1.36986301369863,10.814,10.955000000000002,22.026301369863013,6.0,4.384615384615385,2.2,1.2307692307692308,1.7333333333333334,0.7692307692307693,112.1,44.3,22.9,12.3,0.0,1,0,29,0,22.462
1642348,0022500572,2026-01-14,1610612755,1610612739,2025-26,1,2.6,2.5,5.272570530585629,4.249182927993979,8.013513513513514,1.0,1.2,2.23606797749979,1.6193277068654846,2.6621621621621623,0.4,0.8,0.5477225575051661,1.0327955589886455,1.4189189189189189,0.8,0.6,1.7888543819998317,1.3498971154211064,1.3513513513513513,7.0200000000000005,11.017,21.74824324324324,5.6875,4.384615384615385,2.0625,1.2307692307692308,1.625,0.7692307692307693,118.3,44.2,27.8,16.1,1.0,0,1,30,0,45.634
1642348,0022500589,2026-01-16,1610612755,1610612739,2025-26,1,,,,,,,,,,,,,,,,,,,,,,,,5.6875,4.384615384615385,2.0625,1.2307692307692308,1.625,0.7692307692307693,116.4,44.1,27.2,15.2,1.0,0,1,0,0,70.614
1642348,0022500609,2026-01-19,1610612755,1610612754,2025-26,1,3.8,3.1,5.215361924162121,4.280446497997861,7.986666666666666,1.0,1.0,2.23606797749979,1.632993161855454,2.6266666666666665,0.2,0.5,0.4472135954999579,0.7071067811865491,1.4,0.8,0.6,1.7888543819998317,1.3498971154211064,1.3333333333333333,7.4719999999999995,9.808,21.545333333333335,5.705882352941177,4.384615384615385,1.9411764705882353,1.2307692307692308,1.5294117647058822,0.7692307692307693,115.2,45.6,27.0,10.9,2.0,0,1,31,0,70.614
1642348,0022500613,2026-01-20,1610612755,1610612756,2025-26,1,1.4,3.1,2.607680962081063,4.280446497997861,7.881578947368421,0.0,0.8,0.0,1.6193277068654848,2.5921052631578947,0.0,0.4,0.0,0.6992058987801026,1.381578947368421,0.0,0.6,0.0,1.3498971154211064,1.3157894736842106,3.6620000000000004,9.001000000000001,21.272105263157897,5.388888888888889,4.384615384615385,1.8333333333333333,1.2307692307692308,1.4444444444444444,0.7692307692307693,105.8,45.1,23.1,11.7,0.0,1,1,32,0,66.49600000000001
1642348,0022500628,2026-01-22,1610612755,1610612745,2025-26,1,,,,,,,,,,,,,,,,,,,,,,,,5.388888888888889,4.384615384615385,1.8333333333333333,1.2307692307692308,1.4444444444444444,0.7692307692307693,107.7,42.6,24.0,12.1,1.0,0,1,0,0,88.84
1642348,0022500643,2026-01-24,1610612755,1610612752,2025-26,1,,,,,,,,,,,,,,,,,,,,,,,,5.388888888888889,4.384615384615385,1.8333333333333333,1.2307692307692308,1.4444444444444444,0.7692307692307693,111.2,40.6,22.9,14.7,1.0,0,1,0,0,65.66799999999999
1642348,0022500657,2026-01-26,1610612755,1610612766,2025-26,0,2.4,2.8,2.8809720581775897,3.9944405810520554,7.8441558441558445,0.2,0.8,0.4472135954999579,1.6193277068654848,2.5714285714285716,0.4,0.6,0.8944271909999159,0.8432740427115691,1.3896103896103895,0.2,0.5,0.4472135954999579,1.2692955176439853,1.3116883116883118,5.354,8.839,21.152077922077922,5.388888888888889,4.071428571428571,1.8333333333333333,1.1428571428571428,1.4444444444444444,0.7142857142857143,106.9,38.1,24.0,13.0,1.0,0,0,33,0,40.688
